Kota,Otvorenost,Q,Q_turbine,Q_ukupno,H_carinski_t0,Kisa_mm,H_carinski_t1
73.2,2.4,191.0,0,191.0,45.02667433763626,13.346887928212848,45.47797855601578
73.2,2.5,198.0,0,198.0,42.952725810485774,80.5857705334062,43.6875688926194
73.2,2.6,204.0,360,564.0,44.84071136475165,98.97365977122709,46.41160600383655
73.2,2.7,211.0,240,451.0,43.173632594704834,37.73876249747763,44.264170978028076
73.2,2.8,217.0,120,337.0,46.24093237798805,44.47558982020126,47.120918070602194
73.2,2.9,224.0,360,584.0,46.31878974784319,4.643365548281231,47.554029876702984
73.3,2.0,167.0,0,167.0,43.16036576695139,1.3733188082578285,43.513775708851085
73.3,2.1,173.0,240,413.0,45.698220484874774,92.14193348763277,46.92720488549197
73.3,2.2,180.0,360,540.0,45.25198972933606,12.862406043919206,46.428439353511735
73.3,2.3,186.0,360,546.0,42.70499965444484,44.577874755947036,44.02081115346863
73.3,2.4,193.0,240,433.0,42.27621905895608,81.53546238555614,43.504444241831635
73.3,2.5,199.0,360,559.0,43.52029057716059,88.93187599283195,45.04060141446525
73.3,2.6,205.0,240,445.0,45.29741862337924,51.93976852834676,46.43226103082596
73.3,2.7,212.0,120,332.0,46.2809228160081,56.50325249759498,47.19860249266515
73.3,2.8,218.0,240,458.0,45.19968487876615,66.96839724632724,46.421725134418125
73.3,2.9,225.0,240,465.0,45.703638417601034,96.13824701437153,47.05694140565852
73.4,2.0,168.0,240,408.0,44.31685368393784,60.26699609445051,45.407921668315645
73.4,2.1,175.0,360,535.0,45.59474306963169,55.947525945634624,46.93311650674757
73.4,2.2,181.0,360,541.0,45.314314719018796,1.4534135265990678,46.447211706458525
73.4,2.3,188.0,240,428.0,43.07342048059454,8.094970202235608,43.99746702807015
73.4,2.4,194.0,360,554.0,44.035946661663964,57.71716266239962,45.42098197898023
73.4,2.5,201.0,0,201.0,45.42614217094332,93.62403878072033,46.21938832606621
73.4,2.6,207.0,0,207.0,41.25331203804476,86.6691348399395,42.031238577404515
73.4,2.7,214.0,360,574.0,45.444436052957066,98.25789229922046,47.03330095548728
73.4,2.8,220.0,360,580.0,41.97838468226963,52.7834037561274,43.39785163062747
73.4,2.9,227.0,240,467.0,43.83075989416791,78.79309384377669,45.11884893620969
73.5,2.0,169.0,120,289.0,45.44551491755766,84.04003314893404,46.38375838348673
73.5,2.1,176.0,360,536.0,42.396015929861825,64.80316573308617,43.771895259460834
73.5,2.2,182.0,0,182.0,42.35194091618384,33.874990421450725,42.866607544536315
73.5,2.3,189.0,240,429.0,43.215204191542384,46.99784346577944,44.2969455654055
73.5,2.4,195.0,360,555.0,45.92053538667699,85.79170722435677,47.41995221557441
73.5,2.5,202.0,0,202.0,41.00243529790464,29.854792598216395,41.54268780163084
73.5,2.6,209.0,0,209.0,45.95760703153064,92.37431312666486,46.76252095070397
73.5,2.7,215.0,120,335.0,41.845938635528846,22.98063414226651,42.635777838764575
73.5,2.8,222.0,240,462.0,46.44547506837115,74.95164151567806,47.707781634433864
73.5,2.9,228.0,240,468.0,46.25165846171157,63.055923434573835,47.47888215544987
73.6,2.0,170.0,120,290.0,43.72071354275206,74.95994411207623,44.624719985867024
73.6,2.1,177.0,120,297.0,43.81996136296945,43.73475724325948,44.613650391942485
73.6,2.2,183.0,240,423.0,43.6485213715172,93.26410625539846,44.902827796538794
73.6,2.3,190.0,240,430.0,44.49494005112737,63.24722024114774,45.6437622654253
73.6,2.4,196.0,360,556.0,41.49896936229212,28.829580455425628,42.77262101744716
73.6,2.5,203.0,360,563.0,41.17939871587861,63.84550706521437,42.60769741080613
73.6,2.6,210.0,120,330.0,41.317366106287444,28.681574720703118,42.11959240517026
73.6,2.7,216.0,360,576.0,43.44400942082833,29.36323917598742,44.76146237753228
73.6,2.8,223.0,0,223.0,42.51551366570716,39.95985116208679,43.139936403688836
73.6,2.9,229.0,360,589.0,44.42121759304047,85.2430417569119,45.98927309340145
73.7,2.0,172.0,360,532.0,46.458432591561284,50.0297874393992,47.766885074652215
73.7,2.1,179.0,0,179.0,43.124777451920565,67.89008422302074,43.76925445547931
73.7,2.2,185.0,120,305.0,44.15612689757482,39.1967740274463,44.948330660351274
73.7,2.3,192.0,0,192.0,43.28582142749035,26.360543980688146,43.7912636034131
73.7,2.4,198.0,360,558.0,45.65999417247023,95.46401607162313,47.204350236756724
73.7,2.5,205.0,120,325.0,45.96230021904231,60.358124712306264,46.880816051224876
73.7,2.6,212.0,360,572.0,45.82545586712893,93.39513385827183,47.390703069228685
73.7,2.7,218.0,0,218.0,46.35904731273592,20.341300219831503,46.89457918028191
73.7,2.8,225.0,0,225.0,41.15135551827228,14.689416391293275,41.67886318383746
73.7,2.9,231.0,360,591.0,45.61898889180042,85.58229071239036,47.19256805464998
73.8,2.0,173.0,240,413.0,45.134746951715016,68.09172126172514,46.26753050342858
73.8,2.1,180.0,240,420.0,42.257819251702,18.657849925364133,43.20745065140346
73.8,2.2,186.0,0,186.0,46.2597605136314,26.935970066353775,46.75500439389682
73.8,2.3,193.0,0,193.0,41.8149786052647,80.06639415253112,42.537327515208155
73.8,2.4,200.0,240,440.0,44.737524599236494,45.386861999593606,45.835738713901534
73.8,2.5,207.0,240,447.0,42.23689619248752,67.05405065060908,43.43636239508996
73.8,2.6,213.0,360,573.0,43.37259356825741,31.83520221360109,44.693684377111815
73.8,2.7,220.0,360,580.0,44.95537943319513,38.12299527748767,46.316204747638416
73.8,2.8,227.0,240,467.0,44.09828553118176,99.07125586231051,45.467487221297674
73.8,2.9,233.0,360,593.0,43.35126007230461,24.761708717471855,44.685723573841166
73.9,2.0,174.0,360,534.0,42.79486137012593,50.6456377036514,44.10994392094053
73.9,2.1,181.0,120,301.0,45.618128106398345,84.44023431905322,46.58297237700789
73.9,2.2,187.0,360,547.0,41.790978926731476,23.9223213665858,43.02625154553115
73.9,2.3,194.0,0,194.0,43.3655658209139,41.521375668433066,43.9358179902543
73.9,2.4,201.0,360,561.0,45.970666644763284,61.50912873699883,47.38545315971128
73.9,2.5,208.0,360,568.0,45.65217252752982,48.118815147510254,47.027981121453195
73.9,2.6,214.0,240,454.0,43.20517969360176,45.95022665703175,44.33481393356322
73.9,2.7,221.0,0,221.0,45.197095999807196,36.25097313221236,45.80251655900271
73.9,2.8,228.0,360,588.0,45.527384568898725,58.66463277749251,46.9870431000087
73.9,2.9,234.0,360,594.0,45.888880832019964,62.43726979236103,47.37612991118941
72.0,3.0,209.0,120,329.0,43.99478172977075,65.32895409013626,44.94151421279796
72.0,3.1,215.0,360,575.0,42.12453487330092,7.036810790602932,43.350598783129996
72.0,3.2,221.0,360,581.0,42.404199920771624,63.103417571204886,43.86703025772311
72.0,3.3,227.0,120,347.0,42.62632070722882,95.32371787812328,43.730532245407986
72.0,3.4,223.0,240,463.0,44.26591364445289,54.09862355280837,45.44689147199745
72.0,3.5,239.0,360,599.0,41.18045293270735,71.52670825092443,42.714476432377715
72.0,3.6,245.0,120,365.0,44.49823357828983,55.67323077592178,45.48134316806018
72.0,3.7,251.0,0,251.0,43.00394831135527,85.47406185919787,43.868761225458734
72.0,3.8,257.0,240,497.0,42.62382991369303,92.95830945975689,44.03107981819873
72.0,3.9,263.0,0,263.0,45.83723113900469,18.421989929635927,46.4588357653899
72.1,3.0,211.0,0,211.0,43.53001317569439,43.68600365571266,44.14434052365058
72.1,3.1,217.0,120,337.0,41.52279175042981,39.23821009327213,42.38182792413623
72.1,3.2,223.0,360,583.0,45.547107224144355,40.521512329927866,46.9237766067974
72.1,3.3,229.0,120,349.0,41.26202691590078,12.55241812278759,42.039319921725266
72.1,3.4,235.0,120,355.0,44.99712073292508,81.36157259807193,46.062150356650704
72.1,3.5,242.0,120,362.0,45.25648421973866,3.576624301493525,46.0249573836113
72.1,3.6,248.0,120,368.0,42.93931433260872,52.82266077271569,43.917271642366245
72.1,3.7,254.0,240,494.0,45.536333209527825,66.18783880446912,46.83025123141237
72.1,3.8,260.0,360,620.0,43.836126732210495,20.746943805887717,45.21078117410071
72.1,3.9,266.0,0,266.0,43.54811509300038,90.58501920987956,44.464621836506566
72.2,3.0,213.0,0,213.0,41.24971804807781,83.8549207024793,42.02888773088773
72.2,3.1,219.0,360,579.0,42.59516056506898,47.10837294839253,43.989844056862545
72.2,3.2,225.0,0,225.0,46.12055483986915,41.11489323401387,46.753764412805204
72.2,3.3,231.0,360,591.0,43.15503179805925,23.656792521110003,44.480908968143694
72.2,3.4,237.0,0,237.0,44.00685286306223,72.99932246449636,44.792600152920215
72.2,3.5,244.0,120,364.0,43.926119234413385,13.174379963196415,44.7371500875995
72.2,3.6,250.0,0,250.0,44.24737099402481,68.02377538437831,45.040299428895665
72.2,3.7,256.0,360,616.0,41.337320256038055,84.24569861184136,42.95763638381875
72.2,3.8,262.0,360,622.0,42.99196940139301,22.84715759170237,44.37919136509315
72.2,3.9,268.0,360,628.0,44.977205506354046,86.64274028987562,46.63210980084688
72.3,3.0,215.0,360,575.0,42.10308138090141,3.3323199439508455,43.314327327343875
72.3,3.1,221.0,360,581.0,42.11968107650498,91.27873853865253,43.69521269732626
72.3,3.2,227.0,240,467.0,41.05549833678963,11.836222785129802,42.07575989459682
72.3,3.3,234.0,240,474.0,43.40615059634516,64.57591779380326,44.65195426752037
72.3,3.4,240.0,0,240.0,45.85503909370382,25.00824689139418,46.4550720812694
72.3,3.5,246.0,360,606.0,41.2854551897302,83.65523911696138,42.88257614619805
72.3,3.6,252.0,0,252.0,42.05115290222801,51.23003609154665,42.781073046594194
72.3,3.7,258.0,360,618.0,42.70546496088515,13.524119124650136,44.04706143738375
72.3,3.8,265.0,360,625.0,45.02448605110317,57.099157132597846,46.554966012966894
72.3,3.9,271.0,240,511.0,44.52349576041423,40.78826101969831,45.75123213782635
72.4,3.0,216.0,240,456.0,43.287691475200205,66.14478166131012,44.502270601845446
72.4,3.1,222.0,120,342.0,45.17487916592107,88.19032847634595,46.24014047982645
72.4,3.2,229.0,240,469.0,44.35297056411296,40.938913118341844,45.49380954991966
72.4,3.3,235.0,120,355.0,45.92822439811471,28.988067953385965,46.783760003261584
72.4,3.4,241.0,120,361.0,45.49914712026281,1.4515094527608796,46.257036491407185
72.4,3.5,248.0,120,368.0,42.3904748334906,57.483903785987486,43.38707711530122
72.4,3.6,254.0,120,374.0,42.4929121769881,40.227476743143356,43.43298875062734
72.4,3.7,260.0,120,380.0,41.68946061685812,37.464921901482874,42.63098697113072
72.4,3.8,266.0,0,266.0,42.853305991446014,18.29353212842125,43.480646786626366
72.4,3.9,273.0,240,513.0,46.49749155295502,43.00553451912743,47.73826369103153
72.5,3.0,218.0,120,338.0,43.23163142738284,98.44419535833683,44.32957487548285
72.5,3.1,224.0,360,584.0,42.21268639079008,29.775415367224433,43.54845471892565
72.5,3.2,231.0,240,471.0,45.19365586461554,59.97044134081002,46.41478762997879
72.5,3.3,237.0,240,477.0,43.98359051904461,77.64868813156667,45.28793527157087
72.5,3.4,243.0,120,363.0,41.82280797239824,74.91578231765317,42.87872110166885
72.5,3.5,250.0,0,250.0,43.09379324638476,32.877428749259074,43.746136294715136
72.5,3.6,256.0,120,376.0,43.279583435466385,61.08600835168504,44.30726080220646
72.5,3.7,262.0,0,262.0,45.1460633531307,87.12646852701572,46.0404025605721
72.5,3.8,268.0,360,628.0,41.113692528905474,1.5447427733077945,42.42820483333204
72.5,3.9,275.0,240,515.0,42.479608057390706,43.57343568433076,43.7268184667947
72.6,3.0,220.0,360,580.0,43.84677965723537,22.427341824190528,45.14482235786547
72.6,3.1,226.0,0,226.0,42.47865708349064,38.8632290398839,43.1049433329835
72.6,3.2,233.0,0,233.0,44.45638726080449,41.598960797524164,45.10819977066125
72.6,3.3,239.0,360,599.0,43.65027113601039,74.6670964786637,45.19685618859171
72.6,3.4,246.0,0,246.0,42.98940640172769,9.382187239544315,43.539435150685875
72.6,3.5,252.0,360,612.0,46.22064744778782,51.25839031325105,47.70068100904082
72.6,3.6,258.0,240,498.0,44.476877245525515,56.41947917987453,45.740055162245014
72.6,3.7,265.0,360,625.0,41.71467754747368,49.41576035518044,43.21442392222774
72.6,3.8,271.0,240,511.0,44.08050433593868,73.18732530627202,45.437836970497095
72.6,3.9,278.0,360,638.0,45.294025192604956,38.37912559068474,46.77670836163436
72.7,3.0,222.0,0,222.0,44.89669333621038,94.49670636400761,45.73718016166641
72.7,3.1,228.0,360,588.0,41.946490761123925,48.180344253894134,43.3642121381395
72.7,3.2,235.0,0,235.0,46.348309994720566,57.121390961479754,47.066378891899824
72.7,3.3,241.0,360,601.0,43.46847505160633,82.55308233467494,45.050770714278364
72.7,3.4,248.0,360,608.0,41.87463752057144,27.523610593112245,43.251398629610556
72.7,3.5,254.0,120,374.0,41.991076647704816,7.520202876280246,42.80032412587661
72.7,3.6,260.0,0,260.0,41.54029245703994,70.77839783624825,42.365072715051596
72.7,3.7,267.0,120,387.0,45.41934959639214,48.301185554837865,46.41880433861149
72.7,3.8,273.0,0,273.0,41.67116771877017,89.65042509589948,42.59851941915377
72.7,3.9,280.0,120,400.0,41.68818891427961,98.26800487224341,42.91459426710192
72.8,3.0,223.0,240,463.0,45.677593881184606,39.91093505747292,46.801820954747825
72.8,3.1,230.0,360,590.0,42.89532246446158,41.543901625966086,44.290664737632106
72.8,3.2,236.0,0,236.0,41.169718473694395,40.79626022057264,41.82457018124335
72.8,3.3,243.0,0,243.0,41.28542414735126,32.45541097309261,41.92149579124363
72.8,3.4,249.0,360,609.0,41.781937456871425,78.16870977663974,43.36336229597798
72.8,3.5,256.0,0,256.0,42.173663413866294,75.89957624907277,43.01059505219592
72.8,3.6,262.0,0,262.0,44.65830406831123,47.864487055052486,45.39559534986478
72.8,3.7,269.0,120,389.0,41.865294540010055,4.466121637889875,42.69357569322828
72.8,3.8,275.0,0,275.0,41.653809151473894,30.955930151307342,42.35054953874579
72.8,3.9,282.0,240,522.0,45.20595527811953,29.230304655483753,46.41037649674146
72.9,3.0,225.0,240,465.0,44.69080406122953,81.10872462002584,45.983988959709635
72.9,3.1,232.0,360,592.0,43.3942832180038,8.757557341617472,44.662646780703604
72.9,3.2,238.0,0,238.0,44.021203743140575,80.56753790427041,44.83930722809099
72.9,3.3,245.0,360,605.0,42.715912111795305,66.9183652199143,44.244002239341626
72.9,3.4,251.0,240,491.0,43.65375231129448,73.24414591304492,44.969645561613326
72.9,3.5,258.0,0,258.0,43.7866995694051,43.22131875850235,44.497084844439115
72.9,3.6,264.0,0,264.0,43.129804991479524,67.97257960017582,43.95169530988022
72.9,3.7,271.0,360,631.0,45.986147158696895,60.902894470691585,47.54434206991299
72.9,3.8,277.0,240,517.0,41.08834025739554,76.89801952286295,42.473015668820324
72.9,3.9,284.0,0,284.0,45.30194194700185,44.67698344682521,46.07231654745582
73.0,3.0,227.0,360,587.0,41.68410557182728,47.282562489630244,43.096152488452475
73.0,3.1,234.0,240,474.0,45.3865104829546,64.35762227398202,46.63144097205053
73.0,3.2,240.0,360,600.0,44.38751553622197,10.80774936663883,45.68074653368853
73.0,3.3,247.0,120,367.0,45.63802950015021,43.62444483643173,46.57711061282927
73.0,3.4,253.0,0,253.0,41.536328791024935,97.19508452598056,42.452192462462186
73.0,3.5,260.0,120,380.0,44.07439348754876,3.7552320060045608,44.88108108223944
73.0,3.6,267.0,240,507.0,43.75598334144208,31.60047228663938,44.93863523058864
73.0,3.7,273.0,120,393.0,44.88406250629847,31.410981908937075,45.82845643393422
73.0,3.8,280.0,120,400.0,43.93859803541522,63.346411923577264,45.02531701644286
73.0,3.9,286.0,240,526.0,43.97404011923207,10.58003594241399,45.11219359633506
73.1,3.0,228.0,360,588.0,43.362777689668356,62.85440308788611,44.8391953020199
73.1,3.1,235.0,120,355.0,42.69858933204038,9.504024065161943,43.47618876163436
73.1,3.2,241.0,360,601.0,43.65245398688705,9.4953647418331,44.942518779187715
73.1,3.3,248.0,120,368.0,41.6517079732262,72.81833571884823,42.70964798276826
73.1,3.4,255.0,360,615.0,46.28832336440696,32.41351738327963,47.69922743394008
73.1,3.5,262.0,240,502.0,44.92925919994629,97.74229477137479,46.36606171236512
73.1,3.6,268.0,120,388.0,46.23856914178316,3.735293643555493,47.06184364969071
73.1,3.7,275.0,240,515.0,42.2470006028148,44.51066637179941,43.49795993496866
73.1,3.8,282.0,120,402.0,45.836375610970904,11.313593767402363,46.719129986040514
73.1,3.9,288.0,240,528.0,45.44834491509946,35.137896675810865,46.68889650180271
73.2,3.0,230.0,240,470.0,44.72433826851721,99.82224506090506,46.10279391542749
73.2,3.1,237.0,120,357.0,44.43766052346863,88.88425117385317,45.53694752816404
73.2,3.2,243.0,120,363.0,42.741023158973285,4.8324408855396905,43.516602922515446
73.2,3.3,250.0,120,370.0,45.49025931730767,56.32558438256834,46.48639498817128
73.2,3.4,257.0,0,257.0,43.75833503813853,64.78223048244357,44.552880626734975
73.2,3.5,264.0,360,624.0,41.389903667402066,20.95346239501257,42.77371751698212
73.2,3.6,270.0,0,270.0,42.720747384703216,14.510557339645025,43.34128961406179
73.2,3.7,277.0,0,277.0,46.1441340419993,90.43811346655234,47.082969829198845
73.2,3.8,284.0,240,524.0,45.67874143332666,96.88164414833767,47.15793467658668
73.2,3.9,290.0,120,410.0,46.40048133942096,99.18928573196418,47.65140514901548
73.3,3.0,231.0,360,591.0,44.45396360432254,78.97617737346346,46.0011183138164
73.3,3.1,238.0,240,478.0,42.361305402272265,66.35020694052571,43.622539563367695
73.3,3.2,245.0,0,245.0,41.89548277322275,34.573025219299794,42.54419154076662
73.3,3.3,251.0,120,371.0,42.02802942334654,17.139831232475245,42.869505414943106
73.4,3.0,233.0,240,473.0,41.1088761209099,7.89805993662317,42.12588502732306
73.4,3.1,241.0,120,361.0,43.148751610422664,69.3297468551492,44.178153931176595
73.4,3.2,247.0,240,487.0,42.052852242747484,78.47234151793583,43.38132494215256
73.4,3.3,254.0,120,374.0,43.264105032511864,82.645365245498,44.37385316016052
73.3,3.4,261.0,0,261.0,46.14246937511321,91.37650033037986,47.05172537643473
73.3,3.5,268.0,360,628.0,43.36797115228954,87.99295636383737,45.02827631107822
73.3,3.6,274.0,0,274.0,45.82891473341659,99.97412722580926,46.79964457565316
73.3,3.7,281.0,360,641.0,44.33027621638732,24.406401096725126,45.763318487440884
73.3,3.8,288.0,120,408.0,42.35922355063766,76.33076152122106,43.514546596722546
73.3,3.9,295.0,240,535.0,42.95720117592566,58.645951237479764,44.30636831420892
73.5,3.0,235.0,0,235.0,41.46155744701786,26.124513245358237,42.05563883333263
73.5,3.1,242.0,360,602.0,42.83404426477806,98.19053222869428,44.4809730603595
73.5,3.2,249.0,0,249.0,44.726475200269434,89.78981047742522,45.60438444217913
73.5,3.3,256.0,360,616.0,41.396611011111894,12.851566844411643,42.73135061182287
73.5,3.4,263.0,0,263.0,42.12970774662916,2.6158342323419848,42.68808775022519
73.5,3.5,270.0,360,630.0,43.097925727773216,68.83307623326769,44.68575803270629
73.5,3.6,276.0,360,636.0,46.401272453587794,60.41306288565351,47.96792470513041
73.5,3.7,283.0,120,403.0,45.31674002627384,93.58156241111459,46.53064960925163
73.5,3.8,290.0,360,650.0,45.03417710570657,23.400528716036984,46.48194588723738
73.5,3.9,297.0,120,417.0,41.63905026088995,8.438794789498704,42.541555440047944
73.6,3.0,236.0,360,596.0,45.295477414882455,25.921533377198646,46.64083021505792
73.6,3.1,243.0,240,483.0,45.318978463338084,1.892764051146345,46.33279951954267
73.6,3.2,250.0,240,490.0,44.3060648259338,3.5892751188932426,45.34125525974271
73.6,3.3,257.0,240,497.0,46.44698980099105,91.48578059207595,47.848349590026025
73.6,3.4,264.0,360,624.0,42.78889648258504,35.201658250187826,44.229703115585785
73.6,3.5,271.0,120,391.0,46.176998465330186,41.080900100968066,47.15590539906739
73.6,3.6,278.0,120,398.0,46.03102113226077,1.837165453810441,46.86753646074268
73.6,3.7,285.0,360,645.0,41.06314362862158,27.05217801718466,42.51510234069032
73.6,3.8,292.0,240,532.0,43.47564089561146,80.4725983741431,44.90586462244137
